# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.240645141601562500e+03 1.865575599670410156e+01 1.360927490234375000e+03 1.240667724609375000e+03 0.000000000000000000e+00 0.000000000000000000e+00 9.987635214003792727e-01
1.000000000000000000e+03 1.971277427673339844e+01 2.183084249496459961e+00 1.846780419349670410e+00 1.902930831909179688e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.611301310740221315e-01
2.000000000000000000e+03 1.325343698263168335e-01 4.974988400936126709e-01 2.310262061655521393e-05 1.243762373924255371e-01 0.000000000000000000e+00 0.000000000000000000e+00 7.787718119683764706e-02
3.000000000000000000e+03 9.498289227485656738e-02 4.914799034595489502e-01 7.171765901148319244e-07 8.971352875232696533e-02 0.000000000000000000e+00 0.000000000000000000e+00 7.730167346338479017e-02
4.000000000000000000e+03 8.530087769031524658e-02 4.494185447692871094e-01 6.035203114151954651e-06 8.077467232942581177e-02 0.000000000000000000e+00 0.000000000000000000e+00 7.395536593769985734e-02
5.000000000000000000e+03 8.120093494653701782e-02 3.634906411170959473e-01 1.061294460669159889e-05 7.698057591915130615e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.664250083872547137e-02
6.000000000000000000e+03 9.335049428045749664e-03 1.215687720105051994e-03 2.271612320328131318e-04 9.037993848323822021e-03 0.000000000000000000e+00 0.000000000000000000e+00 3.929751202630229860e-03
7.000000000000000000e+03 3.708391916006803513e-03 5.297572351992130280e-05 1.891166903078556061e-07 3.339529270306229591e-03 0.000000000000000000e+00 0.000000000000000000e+00 8.075893851941250189e-04
8.000000000000000000e+03 7.326343329623341560e-04 5.480653726408490911e-06 2.151727676391601562e-03 5.982459988445043564e-04 0.000000000000000000e+00 0.000000000000000000e+00 5.098041635847290823e-04
9.000000000000000000e+03 2.297856408404186368e-04 1.885928213596343994e-08 1.076608896255493164e-06 1.992092293221503496e-04 0.000000000000000000e+00 0.000000000000000000e+00 2.131380520399552830e-05
1.000000000000000000e+04 1.761884486768394709e-04 6.148184183984994888e-10 2.753586159087717533e-06 1.587476581335067749e-04 0.000000000000000000e+00 0.000000000000000000e+00 2.434172956288277234e-05
