# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.244419433593750000e+03 1.865575599670410156e+01 1.372829589843750000e+03 1.244427612304687500e+03 0.000000000000000000e+00 0.000000000000000000e+00 1.000585538690203169e+00
1.000000000000000000e+03 1.855554008483886719e+01 2.089394569396972656e+00 1.639236807823181152e+00 1.865428543090820312e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.570582261169147231e-01
2.000000000000000000e+03 1.323208510875701904e-01 4.687566161155700684e-01 3.287290746811777353e-05 1.180037185549736023e-01 0.000000000000000000e+00 0.000000000000000000e+00 7.571164924289998377e-02
3.000000000000000000e+03 8.099227398633956909e-02 4.548672437667846680e-01 9.359850082546472549e-06 7.295922935009002686e-02 0.000000000000000000e+00 0.000000000000000000e+00 7.444019880999207250e-02
4.000000000000000000e+03 6.801463663578033447e-02 3.867678642272949219e-01 9.211734868586063385e-05 6.052475422620773315e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.869155785601754882e-02
5.000000000000000000e+03 2.287014573812484741e-02 1.022494398057460785e-02 5.539754056371748447e-06 1.862778142094612122e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.120969446455018746e-02
6.000000000000000000e+03 1.072141062468290329e-02 1.189495204016566277e-03 3.017485141754150391e-07 7.855894044041633606e-03 0.000000000000000000e+00 0.000000000000000000e+00 3.829989061163197126e-03
7.000000000000000000e+03 5.459482315927743912e-03 4.994511255063116550e-04 1.874614041298627853e-03 3.891229396685957909e-03 0.000000000000000000e+00 0.000000000000000000e+00 2.335324970557181665e-03
8.000000000000000000e+03 2.414025599136948586e-03 1.848916872404515743e-04 2.959097037091851234e-05 1.699807005934417248e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.534961832208616523e-03
9.000000000000000000e+03 1.152832875959575176e-03 6.016211045789532363e-05 2.690649125725030899e-08 7.957956986501812935e-04 0.000000000000000000e+00 0.000000000000000000e+00 8.574592968921017008e-04
1.000000000000000000e+04 8.278753957711160183e-04 2.365224645473062992e-05 4.087632987648248672e-08 5.920733092352747917e-04 0.000000000000000000e+00 0.000000000000000000e+00 5.335155519757547394e-04
