# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.243401420800000000e+10 2.500790000000000000e+05 1.369291992187500000e+03 1.243403264000000000e+10 0.000000000000000000e+00 0.000000000000000000e+00 inf
1.000000000000000000e+03 5.664773120000000000e+08 1.123817656250000000e+05 2.267149543762207031e+01 5.664691840000000000e+08 0.000000000000000000e+00 0.000000000000000000e+00 inf
2.000000000000000000e+03 4.132162750000000000e+06 2.943577500000000000e+05 2.288322753906250000e+02 4.132033500000000000e+06 0.000000000000000000e+00 0.000000000000000000e+00 inf
3.000000000000000000e+03 8.356795654296875000e+02 3.154303125000000000e+05 2.586122741699218750e+02 8.335000610351562500e+02 0.000000000000000000e+00 0.000000000000000000e+00 inf
4.000000000000000000e+03 3.506026458740234375e+01 3.156763750000000000e+05 2.589647216796875000e+02 3.456391525268554688e+01 0.000000000000000000e+00 0.000000000000000000e+00 inf
5.000000000000000000e+03 3.248609924316406250e+01 3.156788750000000000e+05 2.589682006835937500e+02 3.199764060974121094e+01 0.000000000000000000e+00 0.000000000000000000e+00 inf
6.000000000000000000e+03 3.103033447265625000e+01 3.156803125000000000e+05 2.589702148437500000e+02 3.056484603881835938e+01 0.000000000000000000e+00 0.000000000000000000e+00 inf
7.000000000000000000e+03 2.960148811340332031e+01 3.156816875000000000e+05 2.589721984863281250e+02 2.916809844970703125e+01 0.000000000000000000e+00 0.000000000000000000e+00 inf
8.000000000000000000e+03 2.933910751342773438e+01 3.156818750000000000e+05 2.589725646972656250e+02 2.890864372253417969e+01 0.000000000000000000e+00 0.000000000000000000e+00 inf
9.000000000000000000e+03 2.916609382629394531e+01 3.156820625000000000e+05 2.589728393554687500e+02 2.872795867919921875e+01 0.000000000000000000e+00 0.000000000000000000e+00 inf
1.000000000000000000e+04 2.904203605651855469e+01 3.156821875000000000e+05 2.589729614257812500e+02 2.862110137939453125e+01 0.000000000000000000e+00 0.000000000000000000e+00 inf
