# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.243348480000000000e+10 2.500552500000000000e+05 1.369204223632812500e+03 1.243364966400000000e+10 0.000000000000000000e+00 0.000000000000000000e+00 inf
1.000000000000000000e+03 6.117748480000000000e+08 1.065011250000000000e+05 1.863684654235839844e+01 6.117767680000000000e+08 0.000000000000000000e+00 0.000000000000000000e+00 inf
2.000000000000000000e+03 5.015347000000000000e+06 2.922248125000000000e+05 2.258637084960937500e+02 5.015207500000000000e+06 0.000000000000000000e+00 0.000000000000000000e+00 inf
3.000000000000000000e+03 1.183017333984375000e+03 3.153713125000000000e+05 2.585284423828125000e+02 1.180750854492187500e+03 0.000000000000000000e+00 0.000000000000000000e+00 inf
4.000000000000000000e+03 3.519808197021484375e+01 3.156758750000000000e+05 2.589645996093750000e+02 3.474459838867187500e+01 0.000000000000000000e+00 0.000000000000000000e+00 inf
5.000000000000000000e+03 3.261333084106445312e+01 3.156781875000000000e+05 2.589679565429687500e+02 3.219091796875000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 inf
6.000000000000000000e+03 3.100224494934082031e+01 3.156797812500000000e+05 2.589701843261718750e+02 3.058996772766113281e+01 0.000000000000000000e+00 0.000000000000000000e+00 inf
7.000000000000000000e+03 2.968229103088378906e+01 3.156810312500000000e+05 2.589720153808593750e+02 2.927720832824707031e+01 0.000000000000000000e+00 0.000000000000000000e+00 inf
8.000000000000000000e+03 2.932627296447753906e+01 3.156814375000000000e+05 2.589725036621093750e+02 2.893177795410156250e+01 0.000000000000000000e+00 0.000000000000000000e+00 inf
9.000000000000000000e+03 2.913420295715332031e+01 3.156815937500000000e+05 2.589727478027343750e+02 2.874997138977050781e+01 0.000000000000000000e+00 0.000000000000000000e+00 inf
1.000000000000000000e+04 2.903243637084960938e+01 3.156817500000000000e+05 2.589729919433593750e+02 2.864059829711914062e+01 0.000000000000000000e+00 0.000000000000000000e+00 inf
