# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.244598022460937500e+03 1.865575599670410156e+01 1.373300903320312500e+03 1.244583007812500000e+03 0.000000000000000000e+00 0.000000000000000000e+00 1.000657525159090566e+00
1.000000000000000000e+03 1.776782035827636719e+01 2.032982587814331055e+00 1.502724885940551758e+00 1.713970756530761719e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.563330296476090064e-01
2.000000000000000000e+03 1.147900670766830444e-01 4.690784811973571777e-01 3.283275873400270939e-06 1.078800633549690247e-01 0.000000000000000000e+00 0.000000000000000000e+00 7.566668176041221883e-02
3.000000000000000000e+03 8.141257613897323608e-02 4.498493075370788574e-01 1.142319524660706520e-05 7.713061571121215820e-02 0.000000000000000000e+00 0.000000000000000000e+00 7.401625096831282447e-02
4.000000000000000000e+03 7.380203157663345337e-02 3.650322556495666504e-01 2.909504109993577003e-05 7.029441744089126587e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.678204255318299920e-02
5.000000000000000000e+03 8.224773220717906952e-03 1.913161366246640682e-03 6.417394615709781647e-07 7.919812574982643127e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.837277480229306911e-03
6.000000000000000000e+03 8.158445125445723534e-04 2.616452911752276123e-05 2.347078407183289528e-07 6.949942908249795437e-04 0.000000000000000000e+00 0.000000000000000000e+00 5.648240228435415233e-04
7.000000000000000000e+03 3.057931317016482353e-04 1.995389084186172113e-06 2.213346306234598160e-08 2.746452810242772102e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.540718327098134931e-04
8.000000000000000000e+03 2.957890683319419622e-04 2.636393787724955473e-07 4.180707037448883057e-04 2.750781713984906673e-04 0.000000000000000000e+00 0.000000000000000000e+00 2.385270419353269439e-04
9.000000000000000000e+03 2.806318225339055061e-04 2.852175384759902954e-09 9.627831750549376011e-04 2.590282529126852751e-04 0.000000000000000000e+00 0.000000000000000000e+00 3.758458909494995378e-04
1.000000000000000000e+04 2.224443596787750721e-04 7.412816671603650320e-07 2.920627593994140625e-06 2.028451417572796345e-04 0.000000000000000000e+00 0.000000000000000000e+00 8.737050754531313572e-05
