# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.242050659179687500e+03 1.865575599670410156e+01 1.365322875976562500e+03 1.242052734375000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 9.994372067761287948e-01
1.000000000000000000e+03 1.906461715698242188e+01 2.127549171447753906e+00 1.723747849464416504e+00 1.839909934997558594e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.593937307333337938e-01
2.000000000000000000e+03 1.385853290557861328e-01 4.507391154766082764e-01 1.598242670297622681e-05 1.303237974643707275e-01 0.000000000000000000e+00 0.000000000000000000e+00 7.422181981593756195e-02
3.000000000000000000e+03 1.089766249060630798e-01 4.556548595428466797e-01 5.414767656475305557e-08 1.027909740805625916e-01 0.000000000000000000e+00 0.000000000000000000e+00 7.453980789718010758e-02
4.000000000000000000e+03 8.191755414009094238e-02 4.521211087703704834e-01 1.139742380473762751e-05 7.767999172210693359e-02 0.000000000000000000e+00 0.000000000000000000e+00 7.417469100961948669e-02
5.000000000000000000e+03 6.175903230905532837e-02 4.296507835388183594e-01 4.340150917414575815e-05 5.897801369428634644e-02 0.000000000000000000e+00 0.000000000000000000e+00 7.228823254572346035e-02
6.000000000000000000e+03 4.893742129206657410e-02 3.785184919834136963e-01 7.927237311378121376e-05 4.713790863752365112e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.790614485426012259e-02
7.000000000000000000e+03 5.625715851783752441e-02 2.531132698059082031e-01 4.872758407145738602e-03 5.444828048348426819e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.532009968765933677e-02
8.000000000000000000e+03 2.803853712975978851e-02 1.247724425047636032e-02 2.328306436538696289e-10 2.736146561801433563e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.247549641965375530e-02
9.000000000000000000e+03 1.203664694912731647e-03 1.126644201576709747e-05 1.874420704552903771e-04 1.122117741033434868e-03 0.000000000000000000e+00 0.000000000000000000e+00 4.723675530215062598e-04
1.000000000000000000e+04 1.133582205511629581e-03 4.910467851004796103e-06 6.338814273476600647e-08 1.061969087459146976e-03 0.000000000000000000e+00 0.000000000000000000e+00 2.430896493098895906e-04
