# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 1.242765926400000000e+10 2.497948281250000000e+05 6.837406005859375000e+02 1.242744320000000000e+10 0.000000000000000000e+00 0.000000000000000000e+00 9.997675825449485743e-01
1.000000000000000000e+03 2.093201120000000000e+08 1.798785468750000000e+05 1.109823242187500000e+03 2.093179520000000000e+08 0.000000000000000000e+00 0.000000000000000000e+00 8.890616950757791737e-02
2.000000000000000000e+03 1.403471875000000000e+05 3.117452500000000000e+05 1.526738525390625000e+03 1.403021718750000000e+05 0.000000000000000000e+00 0.000000000000000000e+00 2.345834886577454759e-01
3.000000000000000000e+03 3.546682357788085938e+01 3.156789687500000000e+05 1.538855224609375000e+03 3.470451354980468750e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.385637428451896358e-01
4.000000000000000000e+03 3.191208839416503906e+01 3.156822500000000000e+05 1.538865356445312500e+03 3.115426445007324219e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.385688690714974913e-01
5.000000000000000000e+03 3.090091705322265625e+01 3.156832187500000000e+05 1.538868408203125000e+03 3.016979598999023438e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.385697242926533845e-01
6.000000000000000000e+03 3.030641937255859375e+01 3.156837500000000000e+05 1.538869995117187500e+03 2.958253860473632812e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.385701477825830086e-01
7.000000000000000000e+03 2.995206451416015625e+01 3.156841250000000000e+05 1.538871215820312500e+03 2.922268867492675781e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.385705215560579573e-01
8.000000000000000000e+03 2.973917961120605469e+01 3.156842812500000000e+05 1.538871948242187500e+03 2.900140953063964844e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.385705690382803612e-01
9.000000000000000000e+03 2.960424041748046875e+01 3.156844062500000000e+05 1.538872314453125000e+03 2.884918594360351562e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.385707381534937499e-01
1.000000000000000000e+04 2.945070075988769531e+01 3.156845625000000000e+05 1.538873046875000000e+03 2.869925117492675781e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.385707909413996852e-01
